rutaImagen,nombreArchivo,clase,extension,tamanoBytes,valida,error,idImagen
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (251).jpg,augmented_Corn_Gray_Spot (251).jpg,Bercak Daun,.jpg,20665,True,,676
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (252).JPG,augmented_Corn_Gray_Spot (252).JPG,Bercak Daun,.jpg,13184,True,,677
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (253).JPG,augmented_Corn_Gray_Spot (253).JPG,Bercak Daun,.jpg,15007,True,,678
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (254).JPG,augmented_Corn_Gray_Spot (254).JPG,Bercak Daun,.jpg,19350,True,,679
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (255).jpg,augmented_Corn_Gray_Spot (255).jpg,Bercak Daun,.jpg,10986,True,,680
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (256).jpg,augmented_Corn_Gray_Spot (256).jpg,Bercak Daun,.jpg,13217,True,,681
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (257).JPG,augmented_Corn_Gray_Spot (257).JPG,Bercak Daun,.jpg,14578,True,,682
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (258).JPG,augmented_Corn_Gray_Spot (258).JPG,Bercak Daun,.jpg,17604,True,,683
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (259).JPG,augmented_Corn_Gray_Spot (259).JPG,Bercak Daun,.jpg,16162,True,,684
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (260).JPG,augmented_Corn_Gray_Spot (260).JPG,Bercak Daun,.jpg,14883,True,,685
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (261).JPG,augmented_Corn_Gray_Spot (261).JPG,Bercak Daun,.jpg,15553,True,,686
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (262).JPG,augmented_Corn_Gray_Spot (262).JPG,Bercak Daun,.jpg,18617,True,,687
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (263).JPG,augmented_Corn_Gray_Spot (263).JPG,Bercak Daun,.jpg,17377,True,,688
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (264).JPG,augmented_Corn_Gray_Spot (264).JPG,Bercak Daun,.jpg,20873,True,,689
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (265).jpg,augmented_Corn_Gray_Spot (265).jpg,Bercak Daun,.jpg,12209,True,,690
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (266).JPG,augmented_Corn_Gray_Spot (266).JPG,Bercak Daun,.jpg,19464,True,,691
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (267).JPG,augmented_Corn_Gray_Spot (267).JPG,Bercak Daun,.jpg,19385,True,,692
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (268).jpg,augmented_Corn_Gray_Spot (268).jpg,Bercak Daun,.jpg,18126,True,,693
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (269).JPG,augmented_Corn_Gray_Spot (269).JPG,Bercak Daun,.jpg,19057,True,,694
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (270).JPG,augmented_Corn_Gray_Spot (270).JPG,Bercak Daun,.jpg,13361,True,,695
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (271).JPG,augmented_Corn_Gray_Spot (271).JPG,Bercak Daun,.jpg,17178,True,,696
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (272).jpg,augmented_Corn_Gray_Spot (272).jpg,Bercak Daun,.jpg,12442,True,,697
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (273).JPG,augmented_Corn_Gray_Spot (273).JPG,Bercak Daun,.jpg,12799,True,,698
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (274).JPG,augmented_Corn_Gray_Spot (274).JPG,Bercak Daun,.jpg,20673,True,,699
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (275).JPG,augmented_Corn_Gray_Spot (275).JPG,Bercak Daun,.jpg,19814,True,,700
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (276).JPG,augmented_Corn_Gray_Spot (276).JPG,Bercak Daun,.jpg,15698,True,,701
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (277).JPG,augmented_Corn_Gray_Spot (277).JPG,Bercak Daun,.jpg,12964,True,,702
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (278).JPG,augmented_Corn_Gray_Spot (278).JPG,Bercak Daun,.jpg,19365,True,,703
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (279).JPG,augmented_Corn_Gray_Spot (279).JPG,Bercak Daun,.jpg,21713,True,,704
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (280).jpg,augmented_Corn_Gray_Spot (280).jpg,Bercak Daun,.jpg,13944,True,,705
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (281).JPG,augmented_Corn_Gray_Spot (281).JPG,Bercak Daun,.jpg,15266,True,,706
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (282).JPG,augmented_Corn_Gray_Spot (282).JPG,Bercak Daun,.jpg,15223,True,,707
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (283).JPG,augmented_Corn_Gray_Spot (283).JPG,Bercak Daun,.jpg,14235,True,,708
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (284).JPG,augmented_Corn_Gray_Spot (284).JPG,Bercak Daun,.jpg,22194,True,,709
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (285).JPG,augmented_Corn_Gray_Spot (285).JPG,Bercak Daun,.jpg,21664,True,,710
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (286).JPG,augmented_Corn_Gray_Spot (286).JPG,Bercak Daun,.jpg,14750,True,,711
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (287).jpg,augmented_Corn_Gray_Spot (287).jpg,Bercak Daun,.jpg,13925,True,,712
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (288).JPG,augmented_Corn_Gray_Spot (288).JPG,Bercak Daun,.jpg,19454,True,,713
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (289).JPG,augmented_Corn_Gray_Spot (289).JPG,Bercak Daun,.jpg,16892,True,,714
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (290).JPG,augmented_Corn_Gray_Spot (290).JPG,Bercak Daun,.jpg,16818,True,,715
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (291).JPG,augmented_Corn_Gray_Spot (291).JPG,Bercak Daun,.jpg,14115,True,,716
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (292).jpg,augmented_Corn_Gray_Spot (292).jpg,Bercak Daun,.jpg,20435,True,,717
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (293).JPG,augmented_Corn_Gray_Spot (293).JPG,Bercak Daun,.jpg,13616,True,,718
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (294).JPG,augmented_Corn_Gray_Spot (294).JPG,Bercak Daun,.jpg,13874,True,,719
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (295).JPG,augmented_Corn_Gray_Spot (295).JPG,Bercak Daun,.jpg,15559,True,,720
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (296).JPG,augmented_Corn_Gray_Spot (296).JPG,Bercak Daun,.jpg,10793,True,,721
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (297).JPG,augmented_Corn_Gray_Spot (297).JPG,Bercak Daun,.jpg,18198,True,,722
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (298).JPG,augmented_Corn_Gray_Spot (298).JPG,Bercak Daun,.jpg,15295,True,,723
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (299).JPG,augmented_Corn_Gray_Spot (299).JPG,Bercak Daun,.jpg,18371,True,,724
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (300).JPG,augmented_Corn_Gray_Spot (300).JPG,Bercak Daun,.jpg,13230,True,,725
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (301).JPG,augmented_Corn_Gray_Spot (301).JPG,Bercak Daun,.jpg,16820,True,,726
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (302).JPG,augmented_Corn_Gray_Spot (302).JPG,Bercak Daun,.jpg,20916,True,,727
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (303).JPG,augmented_Corn_Gray_Spot (303).JPG,Bercak Daun,.jpg,15282,True,,728
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (304).JPG,augmented_Corn_Gray_Spot (304).JPG,Bercak Daun,.jpg,19907,True,,729
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (305).JPG,augmented_Corn_Gray_Spot (305).JPG,Bercak Daun,.jpg,12521,True,,730
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (306).JPG,augmented_Corn_Gray_Spot (306).JPG,Bercak Daun,.jpg,11761,True,,731
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (307).JPG,augmented_Corn_Gray_Spot (307).JPG,Bercak Daun,.jpg,13667,True,,732
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (308).JPG,augmented_Corn_Gray_Spot (308).JPG,Bercak Daun,.jpg,12660,True,,733
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (309).JPG,augmented_Corn_Gray_Spot (309).JPG,Bercak Daun,.jpg,17809,True,,734
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (310).JPG,augmented_Corn_Gray_Spot (310).JPG,Bercak Daun,.jpg,18916,True,,735
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (311).jpg,augmented_Corn_Gray_Spot (311).jpg,Bercak Daun,.jpg,11188,True,,736
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (312).JPG,augmented_Corn_Gray_Spot (312).JPG,Bercak Daun,.jpg,18351,True,,737
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (313).JPG,augmented_Corn_Gray_Spot (313).JPG,Bercak Daun,.jpg,16975,True,,738
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (314).JPG,augmented_Corn_Gray_Spot (314).JPG,Bercak Daun,.jpg,15446,True,,739
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (315).JPG,augmented_Corn_Gray_Spot (315).JPG,Bercak Daun,.jpg,21598,True,,740
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (316).JPG,augmented_Corn_Gray_Spot (316).JPG,Bercak Daun,.jpg,18323,True,,741
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (317).JPG,augmented_Corn_Gray_Spot (317).JPG,Bercak Daun,.jpg,16491,True,,742
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (318).JPG,augmented_Corn_Gray_Spot (318).JPG,Bercak Daun,.jpg,13376,True,,743
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (319).JPG,augmented_Corn_Gray_Spot (319).JPG,Bercak Daun,.jpg,12557,True,,744
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (320).JPG,augmented_Corn_Gray_Spot (320).JPG,Bercak Daun,.jpg,16877,True,,745
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (321).JPG,augmented_Corn_Gray_Spot (321).JPG,Bercak Daun,.jpg,19315,True,,746
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (322).JPG,augmented_Corn_Gray_Spot (322).JPG,Bercak Daun,.jpg,17700,True,,747
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (323).JPG,augmented_Corn_Gray_Spot (323).JPG,Bercak Daun,.jpg,14989,True,,748
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (324).JPG,augmented_Corn_Gray_Spot (324).JPG,Bercak Daun,.jpg,17429,True,,749
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (325).jpg,augmented_Corn_Gray_Spot (325).jpg,Bercak Daun,.jpg,18486,True,,750
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (326).JPG,augmented_Corn_Gray_Spot (326).JPG,Bercak Daun,.jpg,17016,True,,751
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (327).JPG,augmented_Corn_Gray_Spot (327).JPG,Bercak Daun,.jpg,15045,True,,752
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (328).JPG,augmented_Corn_Gray_Spot (328).JPG,Bercak Daun,.jpg,15324,True,,753
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (329).JPG,augmented_Corn_Gray_Spot (329).JPG,Bercak Daun,.jpg,15967,True,,754
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (330).JPG,augmented_Corn_Gray_Spot (330).JPG,Bercak Daun,.jpg,19494,True,,755
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (331).JPG,augmented_Corn_Gray_Spot (331).JPG,Bercak Daun,.jpg,18135,True,,756
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (332).jpg,augmented_Corn_Gray_Spot (332).jpg,Bercak Daun,.jpg,18867,True,,757
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (333).JPG,augmented_Corn_Gray_Spot (333).JPG,Bercak Daun,.jpg,19771,True,,758
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (334).JPG,augmented_Corn_Gray_Spot (334).JPG,Bercak Daun,.jpg,18937,True,,759
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (335).jpg,augmented_Corn_Gray_Spot (335).jpg,Bercak Daun,.jpg,16773,True,,760
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (336).JPG,augmented_Corn_Gray_Spot (336).JPG,Bercak Daun,.jpg,14008,True,,761
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (337).jpg,augmented_Corn_Gray_Spot (337).jpg,Bercak Daun,.jpg,14626,True,,762
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (338).JPG,augmented_Corn_Gray_Spot (338).JPG,Bercak Daun,.jpg,16374,True,,763
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (339).JPG,augmented_Corn_Gray_Spot (339).JPG,Bercak Daun,.jpg,18772,True,,764
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (340).JPG,augmented_Corn_Gray_Spot (340).JPG,Bercak Daun,.jpg,17866,True,,765
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (341).JPG,augmented_Corn_Gray_Spot (341).JPG,Bercak Daun,.jpg,15097,True,,766
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (342).JPG,augmented_Corn_Gray_Spot (342).JPG,Bercak Daun,.jpg,12094,True,,767
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (343).JPG,augmented_Corn_Gray_Spot (343).JPG,Bercak Daun,.jpg,17541,True,,768
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (344).JPG,augmented_Corn_Gray_Spot (344).JPG,Bercak Daun,.jpg,17509,True,,769
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (345).JPG,augmented_Corn_Gray_Spot (345).JPG,Bercak Daun,.jpg,19704,True,,770
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (346).JPG,augmented_Corn_Gray_Spot (346).JPG,Bercak Daun,.jpg,14633,True,,771
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (347).JPG,augmented_Corn_Gray_Spot (347).JPG,Bercak Daun,.jpg,13546,True,,772
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (348).jpg,augmented_Corn_Gray_Spot (348).jpg,Bercak Daun,.jpg,13354,True,,773
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (349).JPG,augmented_Corn_Gray_Spot (349).JPG,Bercak Daun,.jpg,16780,True,,774
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (350).JPG,augmented_Corn_Gray_Spot (350).JPG,Bercak Daun,.jpg,17204,True,,775
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (351).JPG,augmented_Corn_Gray_Spot (351).JPG,Bercak Daun,.jpg,17273,True,,776
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (352).JPG,augmented_Corn_Gray_Spot (352).JPG,Bercak Daun,.jpg,16986,True,,777
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (353).jpg,augmented_Corn_Gray_Spot (353).jpg,Bercak Daun,.jpg,18133,True,,778
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (354).JPG,augmented_Corn_Gray_Spot (354).JPG,Bercak Daun,.jpg,18540,True,,779
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (355).JPG,augmented_Corn_Gray_Spot (355).JPG,Bercak Daun,.jpg,17487,True,,780
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (356).JPG,augmented_Corn_Gray_Spot (356).JPG,Bercak Daun,.jpg,16876,True,,781
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (357).jpg,augmented_Corn_Gray_Spot (357).jpg,Bercak Daun,.jpg,24448,True,,782
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (358).JPG,augmented_Corn_Gray_Spot (358).JPG,Bercak Daun,.jpg,17769,True,,783
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (359).JPG,augmented_Corn_Gray_Spot (359).JPG,Bercak Daun,.jpg,20599,True,,784
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (360).JPG,augmented_Corn_Gray_Spot (360).JPG,Bercak Daun,.jpg,15010,True,,785
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (361).JPG,augmented_Corn_Gray_Spot (361).JPG,Bercak Daun,.jpg,17123,True,,786
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (362).jpg,augmented_Corn_Gray_Spot (362).jpg,Bercak Daun,.jpg,17173,True,,787
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (363).jpg,augmented_Corn_Gray_Spot (363).jpg,Bercak Daun,.jpg,19695,True,,788
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (364).JPG,augmented_Corn_Gray_Spot (364).JPG,Bercak Daun,.jpg,13498,True,,789
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (365).JPG,augmented_Corn_Gray_Spot (365).JPG,Bercak Daun,.jpg,21797,True,,790
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (366).JPG,augmented_Corn_Gray_Spot (366).JPG,Bercak Daun,.jpg,14238,True,,791
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (367).JPG,augmented_Corn_Gray_Spot (367).JPG,Bercak Daun,.jpg,18146,True,,792
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (368).jpg,augmented_Corn_Gray_Spot (368).jpg,Bercak Daun,.jpg,13018,True,,793
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (369).JPG,augmented_Corn_Gray_Spot (369).JPG,Bercak Daun,.jpg,14651,True,,794
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (370).JPG,augmented_Corn_Gray_Spot (370).JPG,Bercak Daun,.jpg,15608,True,,795
C:\Barahona-Chasipanta-Canas_TallerFinalU2\src\data\corn-leaf-disease\Bercak Daun\augmented_Corn_Gray_Spot (371).JPG,augmented_Corn_Gray_Spot (371).JPG,Bercak Daun,.jpg,14225,True,,796
